,year,SeaLevel,average,moon_phase_sin,moon_phase_cos,actual_year,month,month_sin,month_cos,Temperature,moon_phase
1367,2022.5779,73.75,415.1306867,0.048301936,-0.99883278,2022,7,-0.5,-0.866025404,0.94,14.5379
1368,2022.5833,70.73,415.0480602,0.047154271,-0.998887619,2022,7,-0.5,-0.866025404,0.94,14.5433
1369,2022.605,69.95,414.7160241,0.042541748,-0.99909469,2022,8,-0.866025404,-0.5,0.95,14.565
1370,2022.6104,70.23,414.6333976,0.041393787,-0.99914291,2022,8,-0.866025404,-0.5,0.95,14.5704
1371,2022.6323,72.65,414.4293494,0.03673762,-0.999324946,2022,8,-0.866025404,-0.5,0.95,14.5923
1372,2022.6376,73.13,414.4433976,0.035610662,-0.999365739,2022,8,-0.866025404,-0.5,0.95,14.5976
1373,2022.6594,74.85,414.5011807,0.030974787,-0.999520166,2022,8,-0.866025404,-0.5,0.95,14.6194
1374,2022.6648,76.33,414.515494,0.029826344,-0.999555096,2022,8,-0.866025404,-0.5,0.95,14.6248
1375,2022.6865,79.65,414.573012,0.025210924,-0.999682154,2022,9,-1,-1.84E-16,0.89,14.6465
1376,2022.6919,80.03,414.5873253,0.024062298,-0.999710461,2022,9,-1,-1.84E-16,0.89,14.6519
1377,2022.7137,82.25,414.7324643,0.019424949,-0.999811318,2022,9,-1,-1.84E-16,0.89,14.6737
1378,2022.7191,80.13,414.8295357,0.018276179,-0.999832977,2022,9,-1,-1.84E-16,0.89,14.6791
1379,2022.7408,83.45,415.219619,0.013659599,-0.999906703,2022,9,-1,-1.84E-16,0.89,14.7008
1380,2022.7463,83.33,415.3184881,0.012489448,-0.999922004,2022,9,-1,-1.84E-16,0.89,14.7063
1381,2022.768,83.05,415.7085714,0.007872518,-0.999969011,2022,10,-0.866025404,0.5,0.97,14.728
1382,2022.7734,83.13,415.8056429,0.006723575,-0.999977397,2022,10,-0.866025404,0.5,0.97,14.7334
1383,2022.7951,83.25,416.2008795,0.002106451,-0.999997781,2022,10,-0.866025404,0.5,0.97,14.7551
1384,2022.8005,82.93,416.3069277,0.000957478,-0.999999542,2022,10,-0.866025404,0.5,0.97,14.7605
1385,2022.8222,82.95,416.7330843,-0.003659687,-0.999993303,2022,10,-0.866025404,0.5,0.97,14.7822
1386,2022.8277,83.03,416.8410964,-0.004829927,-0.999988336,2022,10,-0.866025404,0.5,0.97,14.7877
1387,2022.8494,86.45,417.267253,-0.009446979,-0.999955376,2022,11,-0.5,0.866025404,0.73,14.8094
1388,2022.8548,84.03,417.3733012,-0.010595895,-0.999943862,2022,11,-0.5,0.866025404,0.73,14.8148
1389,2022.8766,82.15,417.7898554,-0.015233954,-0.999883957,2022,11,-0.5,0.866025404,0.73,14.8366
1390,2022.882,78.93,417.8568675,-0.016382784,-0.999865793,2022,11,-0.5,0.866025404,0.73,14.842
1391,2022.9037,81.75,418.1261566,-0.020999147,-0.999779494,2022,11,-0.5,0.866025404,0.73,14.8637
1392,2022.9091,79.53,418.1931687,-0.022147853,-0.999754706,2022,11,-0.5,0.866025404,0.73,14.8691
1393,2022.9309,77.25,418.4636988,-0.026784911,-0.99964122,2022,12,-2.45E-16,1,0.81,14.8909
1394,2022.9358,76.03,418.524506,-0.02782711,-0.999612751,2022,12,-2.45E-16,1,0.81,14.8958
1395,2022.958,81.45,418.8,-0.032548512,-0.999470157,2022,12,-2.45E-16,1,0.81,14.918
1396,2022.9634,82.23,418.8334286,-0.033696856,-0.9994321,2022,12,-2.45E-16,1,0.81,14.9234
1397,2022.9852,81.75,418.968381,-0.038332293,-0.999265048,2022,12,-2.45E-16,1,0.81,14.9452
1398,2022.9906,83.53,419.0018095,-0.039480397,-0.999220345,2022,12,-2.45E-16,1,0.81,14.9506
1399,2023.0123,80.25,419.1361429,-0.044093533,-0.999027407,2023,1,0.5,0.866025404,0.88,14.9723
1400,2023.0177,79.83,419.1695714,-0.04524136,-0.998976085,2023,1,0.5,0.866025404,0.88,14.9777
1401,2023.0395,80.65,419.3045238,-0.049874557,-0.99875549,2023,1,0.5,0.866025404,0.88,14.9995
1402,2023.0449,79.63,419.3322289,-0.051022068,-0.998697526,2023,1,0.5,0.866025404,0.88,15.0049
1403,2023.0666,78.95,419.4237349,-0.055632667,-0.998451304,2023,1,0.5,0.866025404,0.88,15.0266
1404,2023.0721,77.63,419.4469277,-0.056801068,-0.998385516,2023,1,0.5,0.866025404,0.88,15.0321
1405,2023.0937,74.95,419.538012,-0.061388928,-0.998113921,2023,2,0.866025404,0.5,0.98,15.0537
1406,2023.0992,74.13,419.5612048,-0.062556929,-0.998041397,2023,2,0.866025404,0.5,0.98,15.0592
1407,2023.1209,72.45,419.6527108,-0.067164376,-0.997741924,2023,2,0.866025404,0.5,0.98,15.0809
1408,2023.1263,73.73,419.6754819,-0.068310711,-0.997664095,2023,2,0.866025404,0.5,0.98,15.0863
1409,2023.148,71.75,419.766988,-0.072916354,-0.99733806,2023,2,0.866025404,0.5,0.98,15.108
1410,2023.1534,72.73,419.789759,-0.074062221,-0.997253622,2023,2,0.866025404,0.5,0.98,15.1134
1411,2023.1752,74.95,419.8816867,-0.078687119,-0.996899362,2023,3,1,6.12E-17,1.22,15.1352
1412,2023.1806,74.93,419.9044578,-0.079832479,-0.996808294,2023,3,1,6.12E-17,1.22,15.1406
1413,2023.2023,75.55,419.9959639,-0.084434048,-0.99642907,2023,3,1,6.12E-17,1.22,15.1623
1414,2023.2077,73.33,420.0187349,-0.085578863,-0.9963314,2023,3,1,6.12E-17,1.22,15.1677
1415,2023.2295,71.65,420.1428571,-0.090199359,-0.99592373,2023,3,1,6.12E-17,1.22,15.1895
1416,2023.2349,70.03,420.1737143,-0.09134359,-0.995819436,2023,3,1,6.12E-17,1.22,15.1949
1417,2023.2566,68.75,420.2977143,-0.095940471,-0.995387073,2023,4,0.866025404,-0.5,1,15.2166
1418,2023.2621,67.03,420.3291429,-0.097105258,-0.995274117,2023,4,0.866025404,-0.5,1,15.2221
1419,2023.2838,66.35,420.4531429,-0.101699559,-0.994815159,2023,4,0.866025404,-0.5,1,15.2438
1420,2023.2889,67.73,420.4822857,-0.102779015,-0.994704214,2023,4,0.866025404,-0.5,1,15.2489
1421,2023.3109,69.85,420.5045542,-0.107434087,-0.994212209,2023,4,0.866025404,-0.5,1,15.2709
1422,2023.3163,71.93,420.5058554,-0.10857634,-0.994088114,2023,4,0.866025404,-0.5,1,15.2763
1423,2023.3381,71.15,420.5111084,-0.113186184,-0.993573796,2023,5,0.5,-0.866025404,0.94,15.2981
1424,2023.3435,73.03,420.5124096,-0.114327699,-0.993443092,2023,5,0.5,-0.866025404,0.94,15.3035
1425,2023.3652,74.95,420.5176386,-0.118913363,-0.992904634,2023,5,0.5,-0.866025404,0.94,15.3252
1426,2023.3707,75.43,420.5189639,-0.120075229,-0.992764796,2023,5,0.5,-0.866025404,0.94,15.3307
1427,2023.3924,73.05,420.3145542,-0.1246577,-0.992199807,2023,5,0.5,-0.866025404,0.94,15.3524
1428,2023.3978,72.03,420.2507952,-0.125797629,-0.992055924,2023,5,0.5,-0.866025404,0.94,15.3578
1429,2023.4195,72.45,419.9945783,-0.130376766,-0.991464522,2023,6,1.22E-16,-1,1.08,15.3795
1430,2023.4249,71.53,419.9308193,-0.131515847,-0.991314068,2023,6,1.22E-16,-1,1.08,15.3849
1431,2023.4467,71.75,419.6734217,-0.136112576,-0.990693377,2023,6,1.22E-16,-1,1.08,15.4067
1432,2023.452,71.53,419.6108434,-0.137229691,-0.990539253,2023,6,1.22E-16,-1,1.08,15.412
1433,2023.4739,72.35,419.222,-0.141843828,-0.989889049,2023,6,1.22E-16,-1,1.08,15.4339
1434,2023.4792,73.33,419.116,-0.142960032,-0.989728462,2023,6,1.22E-16,-1,1.08,15.4392
1435,2023.501,75.95,418.68,-0.147549284,-0.989054705,2023,7,-0.5,-0.866025404,1.19,15.461
1436,2023.5064,75.43,418.572,-0.148685584,-0.988884522,2023,7,-0.5,-0.866025404,1.19,15.4664
1437,2023.5281,79.75,418.138,-0.153249834,-0.988187476,2023,7,-0.5,-0.866025404,1.19,15.4881
1438,2023.5335,77.33,418.03,-0.154385135,-0.988010744,2023,7,-0.5,-0.866025404,1.19,15.4935
1439,2023.5552,77.95,417.6659759,-0.158945289,-0.987287392,2023,7,-0.5,-0.866025404,1.19,15.5152
1440,2023.5607,77.63,417.5851325,-0.160100555,-0.98710071,2023,7,-0.5,-0.866025404,1.19,15.5207
1441,2023.5824,78.45,417.2661687,-0.164656447,-0.986350979,2023,7,-0.5,-0.866025404,1.19,15.5424
1442,2023.5878,78.63,417.1867952,-0.165789629,-0.986161142,2023,8,-0.866025404,-0.5,1.2,15.5478
1443,2023.6096,80.75,416.8663614,-0.170362089,-0.985381529,2023,8,-0.866025404,-0.5,1.2,15.5696
1444,2023.6149,79.93,416.7884578,-0.171473192,-0.985188786,2023,8,-0.866025404,-0.5,1.2,15.5749
1445,2023.6367,79.65,416.6977952,-0.17604108,-0.984382821,2023,8,-0.866025404,-0.5,1.2,15.5967
1446,2023.6421,79.83,416.7244699,-0.177171994,-0.984179905,2023,8,-0.866025404,-0.5,1.2,15.6021
1447,2023.6639,85.45,416.8321566,-0.181735141,-0.983347517,2023,8,-0.866025404,-0.5,1.2,15.6239
1448,2023.6693,85.43,416.8588313,-0.182864862,-0.983138059,2023,9,-1,-1.84E-16,1.48,15.6293
1449,2023.691,85.05,416.9660241,-0.187402215,-0.982283264,2023,9,-1,-1.84E-16,1.48,15.651
1450,2023.6964,85.43,416.9926988,-0.188530709,-0.982067295,2023,9,-1,-1.84E-16,1.48,15.6564
1451,2023.7182,88.95,417.2527857,-0.193083935,-0.981182243,2023,9,-1,-1.84E-16,1.48,15.6782
1452,2023.7236,89.83,417.3601429,-0.19421116,-0.980959747,2023,9,-1,-1.84E-16,1.48,15.6836
1453,2023.7453,90.05,417.7915595,-0.198738335,-0.980052588,2023,9,-1,-1.84E-16,1.48,15.7053
1454,2023.7507,89.73,417.8989167,-0.199864258,-0.979823596,2023,10,-0.866025404,0.5,1.34,15.7107
1455,2023.7724,92.75,418.3303333,-0.204386127,-0.978890347,2023,10,-0.866025404,0.5,1.34,15.7324
1456,2023.7779,93.73,418.4396786,-0.205531534,-0.978650493,2023,10,-0.866025404,0.5,1.34,15.7379
1457,2023.7996,96.25,418.8683373,-0.210047926,-0.977691091,2023,10,-0.866025404,0.5,1.34,15.7596
1458,2023.805,95.33,418.9737349,-0.211171129,-0.977449106,2023,10,-0.866025404,0.5,1.34,15.765
1459,2023.8268,91.55,419.3992289,-0.21570269,-0.976459087,2023,10,-0.866025404,0.5,1.34,15.7868
1460,2023.8322,92.33,419.5046265,-0.216824473,-0.976210606,2023,10,-0.866025404,0.5,1.34,15.7922
1461,2023.8539,92.05,419.9281687,-0.22132948,-0.975199088,2023,11,-0.5,0.866025404,1.43,15.8139
1462,2023.8593,92.03,420.0335663,-0.222449812,-0.974944143,2023,11,-0.5,0.866025404,1.43,15.8193
1463,2023.881,89.55,420.426747,-0.22694891,-0.973906665,2023,11,-0.5,0.866025404,1.43,15.841
1464,2023.8865,88.93,420.5062651,-0.22808847,-0.973640411,2023,11,-0.5,0.866025404,1.43,15.8465
1465,2023.9082,84.15,420.82,-0.232581489,-0.972576913,2023,11,-0.5,0.866025404,1.43,15.8682
1466,2023.9136,85.33,420.8980723,-0.233698801,-0.972309041,2023,11,-0.5,0.866025404,1.43,15.8736
1467,2023.9354,85.15,421.213253,-0.238206278,-0.971214584,2023,12,-2.45E-16,1,1.36,15.8954
1468,2023.9408,86.73,421.2913253,-0.239322021,-0.970940251,2023,12,-2.45E-16,1,1.36,15.9008
1469,2023.9625,85.95,421.5764286,-0.243802453,-0.969824914,2023,12,-2.45E-16,1,1.36,15.9225
1470,2023.9679,87.63,421.6201429,-0.244916596,-0.969544151,2023,12,-2.45E-16,1,1.36,15.9279
1471,2023.9896,87.05,421.7958095,-0.249390522,-0.968402998,2023,12,-2.45E-16,1,1.36,15.9496
1472,2023.995,87.73,421.8395238,-0.250503027,-0.968115816,2023,12,-2.45E-16,1,1.36,15.955
1473,2024.0168,87.25,422.016,-0.254990873,-0.96694346,2024,1,0.5,0.866025404,1.23,15.9768
1474,2024.0222,86.03,422.0597143,-0.256101698,-0.966649844,2024,1,0.5,0.866025404,1.23,15.9822
1475,2024.0439,85.65,422.230759,-0.260562142,-0.965457078,2024,1,0.5,0.866025404,1.23,16.0039
1476,2024.0493,86.43,422.2613373,-0.261671255,-0.965157062,2024,1,0.5,0.866025404,1.23,16.0093
1477,2024.0711,84.75,422.3847831,-0.266145257,-0.963932935,2024,1,0.5,0.866025404,1.23,16.0311
1478,2024.0765,82.73,422.4153614,-0.267252615,-0.963626504,2024,1,0.5,0.866025404,1.23,16.0365
1479,2024.0982,79.35,422.538241,-0.27169898,-0.962382286,2024,2,0.866025404,0.5,1.44,16.0582
1480,2024.1036,78.63,422.5688193,-0.272804553,-0.962069476,2024,2,0.866025404,0.5,1.44,16.0636
1481,2024.1254,82.55,422.6922651,-0.277264114,-0.96079374,2024,2,0.866025404,0.5,1.44,16.0854
1482,2024.1308,81.13,422.7228434,-0.278367858,-0.960474537,2024,2,0.866025404,0.5,1.44,16.0908
1483,2024.1525,83.05,422.8457229,-0.282799552,-0.959179031,2024,2,0.866025404,0.5,1.44,16.1125
1484,2024.1579,80.63,422.8763012,-0.283901437,-0.958853469,2024,2,0.866025404,0.5,1.44,16.1179
1485,2024.1796,80.65,422.9991807,-0.288325587,-0.957532431,2024,3,1,6.12E-17,1.41,16.1396
1486,2024.185,81.23,423.029759,-0.289425576,-0.95720052,2024,3,1,6.12E-17,1.41,16.145
1487,2024.2068,78.15,423.1532048,-0.293862374,-0.955847742,2024,3,1,6.12E-17,1.41,16.1668
1488,2024.2122,81.43,423.16,-0.294960424,-0.955509471,2024,3,1,6.12E-17,1.41,16.1722
1489,2024.234,74.15,423.16,-0.299389318,-0.954131037,2024,3,1,6.12E-17,1.41,16.194
1490,2024.2394,79.33,423.16,-0.300485392,-0.953786417,2024,3,1,6.12E-17,1.41,16.1994
1491,2024.2611,73.35,423.16,-0.304885971,-0.952388862,2024,4,0.866025404,-0.5,1.33,16.2211
1492,2024.2665,75.23,423.16,-0.305980039,-0.952037928,2024,4,0.866025404,-0.5,1.33,16.2265
1493,2024.2831,73.15,423.16,-0.309340751,-0.95095126,2024,4,0.866025404,-0.5,1.33,16.2431
1494,2024.2857,78.43,423.16,-0.309866779,-0.950779985,2024,4,0.866025404,-0.5,1.33,16.2457
